is_weekend,end_station,end_power_class,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
0,12,inactive,4.199999999999999,4.199999999999999,1.4,2.8,0.0,0.0,1.4,1.4,4.3166666666666655,4.50625,2.982608695652174,5.055555555555555,4.459259259259259,4.5627906976744175,4.678991596638655,4.725,4.687134502923977,4.628571428571428,4.51111111111111,4.434705882352941,4.490606060606061,4.905072463768115,4.83386287625418,4.682114624505929
0,12,low,4.433333333333334,4.199999999999999,1.4,1.4,0.0,0.0,2.8,1.4,4.35,2.947368421052632,4.347368421052631,4.508,4.666666666666666,4.6476489028213175,4.341346153846153,4.4239999999999995,4.534558823529411,4.494736842105263,4.511111111111111,4.6038461538461535,4.50074074074074,4.624242424242424,4.454545454545455,4.433333333333334
0,13,high,0.0,0.0,0.0,0.0,0.0,0.0,1.4,1.4,1.4999999999999998,1.5794871794871794,1.4518518518518517,1.5866666666666664,1.4756756756756755,1.5037037037037038,1.4823529411764704,1.5826086956521737,1.4,1.6099999999999999,1.4777777777777776,1.575,1.5999999999999999,1.4,1.5999999999999999,1.4
0,13,inactive,1.4,0.0,0.0,0.0,1.4,0.0,0.0,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.6333333333333333,1.68,1.4,1.4
0,13,low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,1.4,1.4,1.4,1.54,1.4,1.4,1.75,1.4,1.4,2.0999999999999996,1.4,1.4,1.4,1.4,1.4
0,14,high,4.833684210526315,3.313333333333333,6.346666666666666,2.8,7.0,8.399999999999999,5.133333333333334,4.2875,4.964473684210526,5.133249375312343,4.951514459665145,5.235288800076125,5.316623711340206,5.438771089992088,5.647214285714285,5.53008377059744,5.888736806264895,5.8179046444527165,5.468550795593635,5.314569556375687,5.190299587048582,4.705090268133746,4.6973529411764705,4.623247863247863
0,14,inactive,2.8,4.199999999999999,3.5,2.8,1.4,1.4,4.199999999999999,4.199999999999999,4.199999999999999,4.42428586944716,4.467777777777777,4.633333333333333,4.462998102466793,4.69297385620915,4.58018018018018,4.63717618542645,4.762828282828282,5.150806150978564,4.758659003831418,4.537806451612902,4.8745,4.4430555555555555,4.725,5.008888888888888
0,14,low,4.199999999999999,2.8,2.8,1.4,0.0,0.0,2.8,4.199999999999999,4.39090909090909,4.475,4.258333333333334,4.266666666666666,4.760195804195804,4.710121457489879,4.340000000000001,4.28235294117647,4.472222222222222,4.746101694915254,4.355555555555555,4.363851851851852,4.433333333333334,4.666666666666666,4.199999999999999,4.199999999999999
0,15,high,1.5806451612903227,1.4,1.4,2.0999999999999996,1.4,0.0,2.0999999999999996,1.8,1.72,2.293617021276596,2.4888888888888885,1.7639999999999998,1.9,1.7559322033898304,1.7966666666666666,1.7705882352941174,1.7919999999999998,1.9297297297297298,1.8839506172839504,1.895121951219512,1.75,1.7446153846153845,1.845454545454545,1.9478260869565216
0,15,inactive,2.022222222222222,1.68,0.0,1.4,4.199999999999999,2.8,1.75,2.3333333333333335,2.0533333333333332,1.9249999999999998,1.68,1.9444444444444442,2.069565217391304,2.133333333333333,1.811764705882353,1.8307692307692307,1.5076923076923074,1.61875,1.5999999999999999,1.669230769230769,1.47,1.590909090909091,1.4,1.4666666666666666
